Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
308.0,G2_Limit_open,REAL,G2: Schwellwert offen Sans fonction,%DB112.DBD308,Sans fonction,Télémesure,
312.0,G2_CurrentLimit_closed,REAL,G2: seuil de courant Benne fermée Sans fonction,%DB112.DBD312,Sans fonction,Télémesure,A
316.0,G2_Closing_speed_v0,REAL,G2: vitesse initiale fermer Sans fonction,%DB112.DBD316,Sans fonction,Télémesure,
320.0,G2_Closing_load_1,REAL,G2: valeur de seuil 1 charge Sans fonction 1,%DB112.DBD320,Sans fonction,Télémesure,t
324.0,G2_Closing_speed_v1,REAL,G2: vitesse à partir du point de charge 1 Sans fonction 1,%DB112.DBD324,Sans fonction,Télémesure,t
328.0,G2_Closing_load_2,REAL,G2: valeur de seuil 2 charge Sans fonction 2,%DB112.DBD328,Sans fonction,Télémesure,t
332.0,G2_Closing_speed_v2,REAL,G2: vitesse à partir du point de charge 2 Sans fonction 2,%DB112.DBD332,Sans fonction,Télémesure,t
336.0,G2_Closing_load_3,REAL,G2: valeur de seuil 3 charge Sans fonction 3,%DB112.DBD336,Sans fonction,Télémesure,t
340.0,G2_Closing_speed_v3,REAL,G2: vitesse à partir du point de charge 3 Sans fonction 3,%DB112.DBD340,Sans fonction,Télémesure,t
344.0,G2_Closing_load_4,REAL,G2: valeur de seuil 4 charge Sans fonction 4,%DB112.DBD344,Sans fonction,Télémesure,t
348.0,G2_Closing_speed_v4,REAL,G2: vitesse à partir du point de charge 4 Sans fonction 4,%DB112.DBD348,Sans fonction,Télémesure,t
352.0,G2_Spare_22,REAL,G2: Reserve 22 Sans fonction 3,%DB112.DBD352,Sans fonction,Télémesure,
356.0,G2_Spare_23,REAL,G2: Reserve 23 Sans fonction 4,%DB112.DBD356,Sans fonction,Télémesure,
360.0,G2_Spare_24,REAL,G2: Reserve 24 Sans fonction 5,%DB112.DBD360,Sans fonction,Télémesure,
364.0,G2_Spare_25,REAL,G2: Reserve 25 Sans fonction 6,%DB112.DBD364,Sans fonction,Télémesure,
368.0,G2_Spare_26,REAL,G2: Reserve 26 Sans fonction 7,%DB112.DBD368,Sans fonction,Télémesure,
372.0,G2_Spare_27,REAL,G2: Reserve 27 Sans fonction 8,%DB112.DBD372,Sans fonction,Télémesure,
376.0,G2_Spare_28,REAL,G2: Reserve 28 Sans fonction 9,%DB112.DBD376,Sans fonction,Télémesure,
380.0,G2_Spare_29,REAL,G2: Reserve 29 Sans fonction 10,%DB112.DBD380,Sans fonction,Télémesure,
384.0,G2_Spare_30,REAL,G2: Reserve 30 Sans fonction 11,%DB112.DBD384,Sans fonction,Télémesure,
388.0,G2_Spare_31,REAL,G2: Reserve 31 Méc. variation de volée hydraul.,%DB112.DBD388,Méc. variation de volée hydraul.,Télémesure,
392.0,G2_Spare_32,REAL,G2: Reserve 32 Sans fonction 12,%DB112.DBD392,Sans fonction,Télémesure,
396.0,_Grab_03,DWORD,************************* Sans fonction 2,%DB112.DBD396,Sans fonction,Télémesure,
400.0,G3_SRC_Factor_Min,REAL,G3: facteur de portée régulateur mou de câble_min Sans fonction,%DB112.DBD400,Sans fonction,Télémesure,min
404.0,G3_SRC_Factor_Max,REAL,G3: facteur de portée régulateur mou de câble_max Sans fonction,%DB112.DBD404,Sans fonction,Télémesure,m
408.0,G3_SRC_TN,INT,G3: temps de dosage d'intégration compens ation du mou de câble Sans fonction,%DB112.DBW408,Sans fonction,Télémesure,s
410.0,G3_SRC_KP,INT,G3: KP Schlaffseilausgleichsregler Sans fonction,%DB112.DBW410,Sans fonction,Télémesure,
412.0,G3_CCC_Setpoint,REAL,G3: régulateur de la compensation de cour ant_valeur de consigne Sans fonction,%DB112.DBD412,Sans fonction,Téléréglage,
416.0,G3_CCC_KP,REAL,G3: gain régulateur de la compensation de courant Sans fonction,%DB112.DBD416,Sans fonction,Télémesure,A
420.0,G3_CCC_TN,INT,G3: temps de dosage d'intégration régulat eur de compensation de courant Sans fonction,%DB112.DBW420,Sans fonction,Télémesure,A
422.0,G3_CCC_TN_Dummy,INT,G3: réserve Sans fonction 1,%DB112.DBW422,Sans fonction,Télémesure,
424.0,G3_CCC_Droopvalue,INT,G3: valeur max. statisme régulateur de co mpensation de courant Sans fonction,%DB112.DBW424,Sans fonction,Télémesure,A
426.0,G3_CCC_Droopvalue_Dummy,INT,G3: réserve Sans fonction 2,%DB112.DBW426,Sans fonction,Télémesure,
428.0,G3_CCC_Droop_KP,REAL,G3: KP_statisme régulateur de la compensa tion de courant Sans fonction,%DB112.DBD428,Sans fonction,Télémesure,A
432.0,G3_Limit_closed,REAL,G3: valeur de seuil fermée Sans fonction,%DB112.DBD432,Sans fonction,Télémesure,
436.0,G3_PreLimit_closed,REAL,G3: valeur de seuil presque fermée Sans fonction,%DB112.DBD436,Sans fonction,Télémesure,
440.0,G3_Limit_open,REAL,G3: valeur de seuil ouverte Sans fonction,%DB112.DBD440,Sans fonction,Télémesure,
444.0,G3_CurrentLimit_closed,REAL,G3: seuil de courant benne fermée P DWON Sans fonction,%DB112.DBD444,Sans fonction,Télémesure,A
448.0,G3_Closing_speed_v0,REAL,G3: vitesse initiale fermer Sans fonction,%DB112.DBD448,Sans fonction,Télémesure,
452.0,G3_Closing_load_1,REAL,G3: valeur de seuil 1 charge w C mw Sans fonction,%DB112.DBD452,Sans fonction,Télémesure,t
456.0,G3_Closing_speed_v1,REAL,G3: vitesse à partir du point de w charge 1 Sans fonction,%DB112.DBD456,Sans fonction,Télémesure,t
460.0,G3_Closing_load_2,REAL,G3: valeur de seuil 2 charge Sans fonction 1,%DB112.DBD460,Sans fonction,Télémesure,t
464.0,G3_Closing_speed_v2,REAL,G3: vitesse à partir du point de charge 2 Sans fonction 1,%DB112.DBD464,Sans fonction,Télémesure,t
468.0,G3_Closing_load_3,REAL,G3: valeur de seuil 3 charge Sans fonction 2,%DB112.DBD468,Sans fonction,Télémesure,t
472.0,G3_Closing_speed_v3,REAL,G3: vitesse à partir du point de charge 3 Sans fonction 2,%DB112.DBD472,Sans fonction,Télémesure,t
476.0,G3_Closing_load_4,REAL,G3: valeur de seuil 4 charge Sans fonction 3,%DB112.DBD476,Sans fonction,Télémesure,t
480.0,G3_Closing_speed_v4,REAL,G3: vitesse à partir du point de charge 4 Sans fonction 3,%DB112.DBD480,Sans fonction,Télémesure,t
484.0,G3_Spare_22,REAL,G3: Reserve 22 Sans fonction 3,%DB112.DBD484,Sans fonction,Télémesure,
488.0,G3_Spare_23,REAL,G3: Reserve 23 Sans fonction 4,%DB112.DBD488,Sans fonction,Télémesure,
492.0,G3_Spare_24,REAL,G3: Reserve 24 Sans fonction 5,%DB112.DBD492,Sans fonction,Télémesure,
496.0,G3_Spare_25,REAL,G3: Reserve 25 Sans fonction 6,%DB112.DBD496,Sans fonction,Télémesure,
500.0,G3_Spare_26,REAL,G3: Reserve 26 Sans fonction 7,%DB112.DBD500,Sans fonction,Télémesure,
504.0,G3_Spare_27,REAL,G3: Reserve 27 Sans fonction 8,%DB112.DBD504,Sans fonction,Télémesure,
508.0,G3_Spare_28,REAL,G3: Reserve 28 Sans fonction 9,%DB112.DBD508,Sans fonction,Télémesure,
512.0,G3_Spare_29,REAL,G3: Reserve 29 Sans fonction 10,%DB112.DBD512,Sans fonction,Télémesure,
516.0,G3_Spare_30,REAL,G3: Reserve 30 Sans fonction 11,%DB112.DBD516,Sans fonction,Télémesure,
520.0,G3_Spare_31,REAL,G3: Reserve 31 Méc. variation de volée hydraul.,%DB112.DBD520,Méc. variation de volée hydraul.,Télémesure,
524.0,G3_Spare_32,REAL,G3: Reserve 32 Sans fonction 12,%DB112.DBD524,Sans fonction,Télémesure,
528.0,_Grab_04,DWORD,************************* Pompes et compresseurs,%DB112.DBD528,Pompes et compresseurs,Télémesure,
532.0,G4_SRC_Factor_Min,REAL,G4: facteur de portée régulateur mou de câble_min Sans fonction,%DB112.DBD532,Sans fonction,Télémesure,min
536.0,G4_SRC_Factor_Max,REAL,G4: facteur de portée régulateur mou de câble_max Sans fonction,%DB112.DBD536,Sans fonction,Télémesure,m
540.0,G4_SRC_TN,INT,G4: temps de dosage d'intégration compens ation du mou de câble Sans fonction,%DB112.DBW540,Sans fonction,Télémesure,s
542.0,G4_SRC_KP,INT,G4: KP Schlaffseilausgleichsregler Sans fonction,%DB112.DBW542,Sans fonction,Télémesure,
544.0,G4_CCC_Setpoint,REAL,G4: régulateur de la compensation de cour ant_valeur de consigne Sans fonction,%DB112.DBD544,Sans fonction,Téléréglage,
548.0,G4_CCC_KP,REAL,G4: Verstärkung Stromausgleichsregler Sans fonction,%DB112.DBD548,Sans fonction,Télémesure,
552.0,G4_CCC_TN,INT,G4: gain régulateur de la compensation de courant Sans fonction,%DB112.DBW552,Sans fonction,Télémesure,A
554.0,G4_CCC_TN_Dummy,INT,G4: Réserve Sans fonction 1,%DB112.DBW554,Sans fonction,Télémesure,
556.0,G4_CCC_Droopvalue,INT,G4: valeur max. statisme régulateur de la compensation de courant Sans fonction,%DB112.DBW556,Sans fonction,Télémesure,A
558.0,G4_CCC_Droopvalue_Dummy,INT,G4: Réserve Sans fonction 2,%DB112.DBW558,Sans fonction,Télémesure,
560.0,G4_CCC_Droop_KP,REAL,G4: KP_statisme régulateur de la compensa tion de courant Sans fonction,%DB112.DBD560,Sans fonction,Télémesure,A
564.0,G4_Limit_closed,REAL,G4: valeur de seuil fermée Sans fonction,%DB112.DBD564,Sans fonction,Télémesure,
568.0,G4_PreLimit_closed,REAL,G4: valeur de seuil presque fermée Sans fonction,%DB112.DBD568,Sans fonction,Télémesure,
572.0,G4_Limit_open,REAL,G4: Schwellwert offen Sans fonction,%DB112.DBD572,Sans fonction,Télémesure,
576.0,G4_CurrentLimit_closed,REAL,G4: seuil de courant benne fermée Sans fonction,%DB112.DBD576,Sans fonction,Télémesure,A
580.0,G4_Closing_speed_v0,REAL,G4: vitesse initiale fermer Sans fonction,%DB112.DBD580,Sans fonction,Télémesure,
584.0,G4_Closing_load_1,REAL,G4: valeur de seuil 1 charge Sans fonction 1,%DB112.DBD584,Sans fonction,Télémesure,t
588.0,G4_Closing_speed_v1,REAL,G4: vitesse à partir du point de charge 1 Sans fonction 1,%DB112.DBD588,Sans fonction,Télémesure,t
592.0,G4_Closing_load_2,REAL,G4: valeur de seuil 2 charge Sans fonction 2,%DB112.DBD592,Sans fonction,Télémesure,t
596.0,G4_Closing_speed_v2,REAL,G4: vitesse à partir du point de charge 2 Sans fonction 2,%DB112.DBD596,Sans fonction,Télémesure,t
600.0,G4_Closing_load_3,REAL,G4: valeur de seuil 3 charge Sans fonction 3,%DB112.DBD600,Sans fonction,Télémesure,t
604.0,G4_Closing_speed_v3,REAL,G4: vitesse à partir du point de charge 3 Sans fonction 3,%DB112.DBD604,Sans fonction,Télémesure,t
608.0,G4_Closing_load_4,REAL,G4: valeur de seuil 4 charge Sans fonction 4,%DB112.DBD608,Sans fonction,Télémesure,t
612.0,G4_Closing_speed_v4,REAL,G4: vitesse à partir du point de charge 4 Sans fonction 4,%DB112.DBD612,Sans fonction,Télémesure,t
616.0,G4_Spare_22,REAL,G4: Reserve 22 Sans fonction 3,%DB112.DBD616,Sans fonction,Télémesure,
620.0,G4_Spare_23,REAL,G4: Reserve 23 Sans fonction 4,%DB112.DBD620,Sans fonction,Télémesure,
624.0,G4_Spare_24,REAL,G4: Reserve 24 Sans fonction 5,%DB112.DBD624,Sans fonction,Télémesure,
628.0,G4_Spare_25,REAL,G4: Reserve 25 Sans fonction 6,%DB112.DBD628,Sans fonction,Télémesure,
632.0,G4_Spare_26,REAL,G4: Reserve 26 Sans fonction 7,%DB112.DBD632,Sans fonction,Télémesure,
636.0,G4_Spare_27,REAL,G4: Reserve 27 Sans fonction 8,%DB112.DBD636,Sans fonction,Télémesure,
640.0,G4_Spare_28,REAL,G4: Reserve 28 Sans fonction 9,%DB112.DBD640,Sans fonction,Télémesure,
644.0,G4_Spare_29,REAL,G4: Reserve 29 Sans fonction 10,%DB112.DBD644,Sans fonction,Télémesure,
648.0,G4_Spare_30,REAL,G4: Reserve 30 Sans fonction 11,%DB112.DBD648,Sans fonction,Télémesure,
652.0,G4_Spare_31,REAL,G4: Reserve 31 Méc. variation de volée hydraul.,%DB112.DBD652,Méc. variation de volée hydraul.,Télémesure,
656.0,G4_Spare_32,REAL,G4: Reserve 32 Sans fonction 12,%DB112.DBD656,Sans fonction,Télémesure,
660.0,_Grab_05,DWORD,************************* Graissage,%DB112.DBD660,Graissage,Télémesure,
664.0,G5_SRC_Factor_Min,REAL,G5: facteur de portée régulateur mou de câble_min Sans fonction,%DB112.DBD664,Sans fonction,Télémesure,min
668.0,G5_SRC_Factor_Max,REAL,G5:: facteur de portée régulateur mou de câble_max Sans fonction,%DB112.DBD668,Sans fonction,Télémesure,m
672.0,G5_SRC_TN,INT,G5: temps de dosage d'intégration compens ation du mou de câble Sans fonction,%DB112.DBW672,Sans fonction,Télémesure,s
674.0,G5_SRC_KP,INT,G5: KP Schlaffseilausgleichsregler Sans fonction,%DB112.DBW674,Sans fonction,Télémesure,
676.0,G5_CCC_Setpoint,REAL,G5: régulateur de la compensation de cour ant_valeur de consigne Sans fonction,%DB112.DBD676,Sans fonction,Téléréglage,
680.0,G5_CCC_KP,REAL,G5: Verstärkung Stromausgleichsregler Sans fonction,%DB112.DBD680,Sans fonction,Télémesure,
684.0,G5_CCC_TN,INT,G5: gain régulateur de la compensation de courant Sans fonction,%DB112.DBW684,Sans fonction,Télémesure,A
686.0,G5_CCC_TN_Dummy,INT,G5: réserve Sans fonction 1,%DB112.DBW686,Sans fonction,Télémesure,
688.0,G5_CCC_Droopvalue,INT,G5: valeur max. statisme régulateur de la compensation de courant Sans fonction,%DB112.DBW688,Sans fonction,Télémesure,A
690.0,G5_CCC_Droopvalue_Dummy,INT,G5: réserve Sans fonction 2,%DB112.DBW690,Sans fonction,Télémesure,
692.0,G5_CCC_Droop_KP,REAL,G5: KP_statisme régulateur de la compensa tion de courant Sans fonction,%DB112.DBD692,Sans fonction,Télémesure,A
696.0,G5_Limit_closed,REAL,G5: valeur de seuil fermée Sans fonction,%DB112.DBD696,Sans fonction,Télémesure,
700.0,G5_PreLimit_closed,REAL,G5: valeur de seuil presque fermée Sans fonction,%DB112.DBD700,Sans fonction,Télémesure,
704.0,G5_Limit_open,REAL,G5: Schwellwert offen Sans fonction,%DB112.DBD704,Sans fonction,Télémesure,
708.0,G5_CurrentLimit_closed,REAL,G5: seuil de courant Benne fermée Sans fonction,%DB112.DBD708,Sans fonction,Télémesure,A
712.0,G5_Closing_speed_v0,REAL,G5: vitesse initiale fermer P DWON Sans fonction,%DB112.DBD712,Sans fonction,Télémesure,
716.0,G5_Closing_load_1,REAL,G5: valeur de seuil 1 charge Sans fonction 1,%DB112.DBD716,Sans fonction,Télémesure,t
720.0,G5_Closing_speed_v1,REAL,G5: vitesse à partir du point de w C charge 1 mww Sans fonction,%DB112.DBD720,Sans fonction,Télémesure,t
724.0,G5_Closing_load_2,REAL,G5: valeur de seuil 2 charge Sans fonction 2,%DB112.DBD724,Sans fonction,Télémesure,t
728.0,G5_Closing_speed_v2,REAL,G5: vitesse à partir du point de charge 2 Sans fonction 1,%DB112.DBD728,Sans fonction,Télémesure,t
732.0,G5_Closing_load_3,REAL,G5: valeur de seuil 3 charge Sans fonction 3,%DB112.DBD732,Sans fonction,Télémesure,t
736.0,G5_Closing_speed_v3,REAL,G5: vitesse à partir du point de charge 3 Sans fonction 2,%DB112.DBD736,Sans fonction,Télémesure,t
740.0,G5_Closing_load_4,REAL,G5: valeur de seuil 4 charge Sans fonction 4,%DB112.DBD740,Sans fonction,Télémesure,t
744.0,G5_Closing_speed_v4,REAL,G5: vitesse à partir du point de charge 4 Sans fonction 3,%DB112.DBD744,Sans fonction,Télémesure,t
748.0,G5_Spare_22,REAL,G5: Reserve 22 Sans fonction 3,%DB112.DBD748,Sans fonction,Télémesure,
752.0,G5_Spare_23,REAL,G5: Reserve 23 Sans fonction 4,%DB112.DBD752,Sans fonction,Télémesure,
756.0,G5_Spare_24,REAL,G5: Reserve 24 Sans fonction 5,%DB112.DBD756,Sans fonction,Télémesure,
760.0,G5_Spare_25,REAL,G5: Reserve 25 Sans fonction 6,%DB112.DBD760,Sans fonction,Télémesure,
764.0,G5_Spare_26,REAL,G5: Reserve 26 Sans fonction 7,%DB112.DBD764,Sans fonction,Télémesure,
768.0,G5_Spare_27,REAL,G5: Reserve 27 Sans fonction 8,%DB112.DBD768,Sans fonction,Télémesure,
772.0,G5_Spare_28,REAL,G5: Reserve 28 Sans fonction 9,%DB112.DBD772,Sans fonction,Télémesure,
776.0,G5_Spare_29,REAL,G5: Reserve 29 Sans fonction 10,%DB112.DBD776,Sans fonction,Télémesure,
780.0,G5_Spare_30,REAL,G5: Reserve 30 Sans fonction 11,%DB112.DBD780,Sans fonction,Télémesure,
784.0,G5_Spare_31,REAL,G5: Reserve 31 Méc. variation de volée hydraul.,%DB112.DBD784,Méc. variation de volée hydraul.,Télémesure,
788.0,G5_Spare_32,REAL,G5: Reserve 32 Sans fonction 12,%DB112.DBD788,Sans fonction,Télémesure,
792.0,_Grab_06,DWORD,************************* Eclairage 230 V,%DB112.DBD792,Eclairage 230 V,Télémesure,
796.0,G6_SRC_Factor_Min,REAL,G6: facteur de portée régulateur mou de câble_min Sans fonction,%DB112.DBD796,Sans fonction,Télémesure,min
800.0,G6_SRC_Factor_Max,REAL,G6: facteur de portée régulateur mou de câble_max Sans fonction,%DB112.DBD800,Sans fonction,Télémesure,m
804.0,G6_SRC_TN,INT,G6: temps de dosage d'intégration compens ation du mou de câble Sans fonction,%DB112.DBW804,Sans fonction,Télémesure,s
806.0,G6_SRC_KP,INT,G6: KP Schlaffseilausgleichsregler Sans fonction,%DB112.DBW806,Sans fonction,Télémesure,
808.0,G6_CCC_Setpoint,REAL,G6: régulateur de la compensation de cour ant_valeur de consigne Sans fonction,%DB112.DBD808,Sans fonction,Téléréglage,
812.0,G6_CCC_KP,REAL,G6: Verstärkung Stromausgleichsregler Sans fonction,%DB112.DBD812,Sans fonction,Télémesure,
816.0,G6_CCC_TN,INT,G6: gain régulateur de la compensation de courant Sans fonction,%DB112.DBW816,Sans fonction,Télémesure,A
818.0,G6_CCC_TN_Dummy,INT,G6: réserve Sans fonction 1,%DB112.DBW818,Sans fonction,Télémesure,
820.0,G6_CCC_Droopvalue,INT,G6: valeur max. statisme régulateur de la compensation de courant Sans fonction,%DB112.DBW820,Sans fonction,Télémesure,A
822.0,G6_CCC_Droopvalue_Dummy,INT,G6: réserve Sans fonction 2,%DB112.DBW822,Sans fonction,Télémesure,
824.0,G6_CCC_Droop_KP,REAL,G6: KP_statisme régulateur de la compensa tion de courant Sans fonction,%DB112.DBD824,Sans fonction,Télémesure,A
828.0,G6_Limit_closed,REAL,G6: valeur de seuil fermée Sans fonction,%DB112.DBD828,Sans fonction,Télémesure,
832.0,G6_PreLimit_closed,REAL,G6: valeur de seuil presque fermée Sans fonction,%DB112.DBD832,Sans fonction,Télémesure,
836.0,G6_Limit_open,REAL,G6: Schwellwert offen Sans fonction,%DB112.DBD836,Sans fonction,Télémesure,
840.0,G6_CurrentLimit_closed,REAL,G6: seuil de courant Benne fermée Sans fonction,%DB112.DBD840,Sans fonction,Télémesure,A
844.0,G6_Closing_speed_v0,REAL,G6: vitesse initiale fermer Sans fonction,%DB112.DBD844,Sans fonction,Télémesure,
848.0,G6_Closing_load_1,REAL,G6: valeur de seuil 1 charge Sans fonction 1,%DB112.DBD848,Sans fonction,Télémesure,t
852.0,G6_Closing_speed_v1,REAL,G6: vitesse à partir du point de charge 1 Sans fonction 1,%DB112.DBD852,Sans fonction,Télémesure,t
856.0,G6_Closing_load_2,REAL,G6: valeur de seuil 2 charge Sans fonction 2,%DB112.DBD856,Sans fonction,Télémesure,t
860.0,G6_Closing_speed_v2,REAL,G6: vitesse à partir du point de charge 2 Sans fonction 2,%DB112.DBD860,Sans fonction,Télémesure,t
864.0,G6_Closing_load_3,REAL,G6: valeur de seuil 3 charge Sans fonction 3,%DB112.DBD864,Sans fonction,Télémesure,t
868.0,G6_Closing_speed_v3,REAL,G6: vitesse à partir du point de charge 3 Sans fonction 3,%DB112.DBD868,Sans fonction,Télémesure,t
872.0,G6_Closing_load_4,REAL,G6: valeur de seuil 4 charge Sans fonction 4,%DB112.DBD872,Sans fonction,Télémesure,t
876.0,G6_Closing_speed_v4,REAL,G6: vitesse à partir du point de charge 4 Sans fonction 4,%DB112.DBD876,Sans fonction,Télémesure,t
880.0,G6_Spare_22,REAL,G6: Reserve 22 Sans fonction 3,%DB112.DBD880,Sans fonction,Télémesure,
884.0,G6_Spare_23,REAL,G6: Reserve 23 Sans fonction 4,%DB112.DBD884,Sans fonction,Télémesure,
888.0,G6_Spare_24,REAL,G6: Reserve 24 Sans fonction 5,%DB112.DBD888,Sans fonction,Télémesure,
892.0,G6_Spare_25,REAL,G6: Reserve 25 Sans fonction 6,%DB112.DBD892,Sans fonction,Télémesure,
896.0,G6_Spare_26,REAL,G6: Reserve 26 Sans fonction 7,%DB112.DBD896,Sans fonction,Télémesure,
900.0,G6_Spare_27,REAL,G6: Reserve 27 Sans fonction 8,%DB112.DBD900,Sans fonction,Télémesure,
904.0,G6_Spare_28,REAL,G6: Reserve 28 Sans fonction 9,%DB112.DBD904,Sans fonction,Télémesure,
908.0,G6_Spare_29,REAL,G6: Reserve 29 Sans fonction 10,%DB112.DBD908,Sans fonction,Télémesure,
912.0,G6_Spare_30,REAL,G6: Reserve 30 Sans fonction 11,%DB112.DBD912,Sans fonction,Télémesure,
916.0,G6_Spare_31,REAL,G6: Reserve 31 Méc. variation de volée hydraul.,%DB112.DBD916,Méc. variation de volée hydraul.,Télémesure,
920.0,G6_Spare_32,REAL,G6: Reserve 32 Sans fonction 12,%DB112.DBD920,Sans fonction,Télémesure,
924.0,_Grab_07,DWORD,************************* Groupe électrogène diesel,%DB112.DBD924,Groupe électrogène diesel,Télémesure,
928.0,G7_SRC_Factor_Min,REAL,G7: facteur de portée régulateur mou de câble_min Sans fonction,%DB112.DBD928,Sans fonction,Télémesure,min
932.0,G7_SRC_Factor_Max,REAL,G7: facteur de portée régulateur mou de câble_max Sans fonction,%DB112.DBD932,Sans fonction,Télémesure,m
